id,ACTION
10916,0.982761
10917,0.990778
10918,0.990442
10919,0.988726
10920,0.996325
10921,0.974373
10922,0.809821
10923,0.998454
10924,0.992254
10925,0.998401
10926,0.998045
10927,0.989486
10928,0.951972
10929,0.915922
10930,0.981235
10931,0.994633
10932,0.973831
10933,0.932875
10934,0.974607
10935,0.925308
10936,0.996781
10937,0.950208
10938,0.959443
10939,0.982771
10940,0.990441
10941,0.987210
10942,0.986648
10943,0.992351
10944,0.994761
10945,0.973380
10946,0.998925
10947,0.972698
10948,0.905757
10949,0.981831
10950,0.998161
10951,0.997001
10952,0.995857
10953,0.962340
10954,0.996023
10955,0.981114
10956,0.935307
10957,0.987182
10958,0.948666
10959,0.988033
10960,0.992382
10961,0.708190
10962,0.997733
10963,0.967046
10964,0.908557
10965,0.959870
10966,0.978440
10967,0.994844
10968,0.983368
10969,0.983697
10970,0.994105
10971,0.907628
10972,0.994658
10973,0.979429
10974,0.981246
10975,0.995360
10976,0.981079
10977,0.960407
10978,0.992580
10979,0.859411
10980,0.940829
10981,0.989485
10982,0.910087
10983,0.959697
10984,0.939484
10985,0.991530
10986,0.910402
10987,0.998113
10988,0.922145
10989,0.996208
10990,0.990545
10991,0.969473
10992,0.990107
10993,0.986067
10994,0.972943
10995,0.991397
10996,0.741286
10997,0.926326
10998,0.772099
10999,0.989854
11000,0.989532
11001,0.978345
11002,0.978326
11003,0.732637
11004,0.897299
11005,0.996357
11006,0.995463
11007,0.961320
11008,0.966388
11009,0.991810
11010,0.992101
11011,0.794844
11012,0.918032
11013,0.975774
11014,0.971166
11015,0.998139
11016,0.959519
11017,0.589953
11018,0.444043
11019,0.955612
11020,0.985547
11021,0.892243
11022,0.996358
11023,0.970010
11024,0.524766
11025,0.996284
11026,0.986471
11027,0.970163
11028,0.987050
11029,0.988137
11030,0.990028
11031,0.978298
11032,0.985525
11033,0.978308
11034,0.984065
11035,0.983524
11036,0.632418
11037,0.982409
11038,0.984739
11039,0.999493
11040,0.988185
11041,0.992165
11042,0.972099
11043,0.993037
11044,0.953377
11045,0.988762
11046,0.990815
11047,0.316835
11048,0.995604
11049,0.993988
11050,0.983515
11051,0.955958
11052,0.937310
11053,0.993932
11054,0.975091
11055,0.987838
11056,0.981101
11057,0.993782
11058,0.971220
11059,0.841135
11060,0.997480
11061,0.991363
11062,0.932408
11063,0.998222
11064,0.973976
11065,0.980812
11066,0.985572
11067,0.984457
11068,0.994797
11069,0.432237
11070,0.972748
11071,0.899640
11072,0.995764
11073,0.976863
11074,0.967471
11075,0.986160
11076,0.929534
11077,0.990106
11078,0.998746
11079,0.746981
11080,0.992705
11081,0.960990
11082,0.991454
11083,0.894760
11084,0.953623
11085,0.996343
11086,0.961399
11087,0.982472
11088,0.987618
11089,0.985605
11090,0.989010
11091,0.973626
11092,0.958608
11093,0.963555
11094,0.984473
11095,0.920653
11096,0.995251
11097,0.971400
11098,0.986804
11099,0.989005
11100,0.955717
11101,0.988835
11102,0.997983
11103,0.999488
11104,0.931056
11105,0.764335
11106,0.998252
11107,0.997901
11108,0.996308
11109,0.446755
11110,0.981563
11111,0.985494
11112,0.891745
11113,0.989143
11114,0.673204
11115,0.991886
11116,0.728932
11117,0.984941
11118,0.990248
11119,0.998464
11120,0.569585
11121,0.982472
11122,0.964311
11123,0.992498
11124,0.883686
11125,0.993541
11126,0.992208
11127,0.826677
11128,0.986438
11129,0.960172
11130,0.788116
11131,0.958701
11132,0.973493
11133,0.960426
11134,0.978654
11135,0.952508
11136,0.361930
11137,0.995196
11138,0.982807
11139,0.209373
11140,0.973464
11141,0.975650
11142,0.895841
11143,0.991815
11144,0.985667
11145,0.884838
11146,0.976954
11147,0.971123
11148,0.988075
11149,0.984752
11150,0.983128
11151,0.997132
11152,0.948142
11153,0.978897
11154,0.975949
11155,0.950816
11156,0.978671
11157,0.616510
11158,0.991138
11159,0.396087
11160,0.789244
11161,0.954926
11162,0.570753
11163,0.926585
11164,0.794427
11165,0.995745
11166,0.974954
11167,0.980812
11168,0.899089
11169,0.987883
11170,0.985974
11171,0.982153
11172,0.884570
11173,0.745820
11174,0.982090
11175,0.991498
11176,0.998741
11177,0.992258
11178,0.966853
11179,0.998567
11180,0.975945
11181,0.678169
11182,0.985761
11183,0.996004
11184,0.980243
11185,0.987203
11186,0.979682
11187,0.959495
11188,0.991026
11189,0.961675
11190,0.992548
11191,0.941777
11192,0.987990
11193,0.996614
11194,0.832255
11195,0.982589
11196,0.941460
11197,0.993380
11198,0.956211
11199,0.993571
11200,0.955572
11201,0.901983
11202,0.991262
11203,0.979557
11204,0.937541
11205,0.989566
11206,0.995984
11207,0.985153
11208,0.890033
11209,0.986724
11210,0.720544
11211,0.984894
11212,0.973169
11213,0.998120
11214,0.963820
11215,0.986106
11216,0.995190
11217,0.617748
11218,0.692003
11219,0.990786
11220,0.951276
11221,0.987598
11222,0.936512
11223,0.990018
11224,0.962841
11225,0.904797
11226,0.978818
11227,0.993633
11228,0.981193
11229,0.973763
11230,0.973201
11231,0.997804
11232,0.994639
11233,0.993675
11234,0.976731
11235,0.991394
11236,0.991519
11237,0.967513
11238,0.960554
11239,0.984149
11240,0.960454
11241,0.962266
11242,0.975615
11243,0.873221
11244,0.966328
11245,0.997083
11246,0.951634
11247,0.875658
11248,0.992730
11249,0.998981
11250,0.976757
11251,0.999137
11252,0.995587
11253,0.956745
11254,0.984961
11255,0.767367
11256,0.980918
11257,0.979550
11258,0.841090
11259,0.933783
11260,0.997162
11261,0.989008
11262,0.974768
11263,0.984128
11264,0.996481
11265,0.945330
11266,0.994544
11267,0.980730
11268,0.990000
11269,0.994904
11270,0.944185
11271,0.997042
11272,0.978068
11273,0.994316
11274,0.959302
11275,0.506273
11276,0.997682
11277,0.970941
11278,0.648269
11279,0.989354
11280,0.997823
11281,0.790167
11282,0.994727
11283,0.327710
11284,0.974061
11285,0.968811
11286,0.978930
11287,0.995898
11288,0.902881
11289,0.993126
11290,0.942849
11291,0.982768
11292,0.895342
11293,0.973292
11294,0.949596
11295,0.990578
11296,0.997688
11297,0.987202
11298,0.690424
11299,0.990396
11300,0.913428
11301,0.952673
11302,0.392767
11303,0.992589
11304,0.984742
11305,0.952519
11306,0.988518
11307,0.970204
11308,0.989171
11309,0.997849
11310,0.947764
11311,0.990249
11312,0.989082
11313,0.984813
11314,0.988378
11315,0.972101
11316,0.957000
11317,0.997637
11318,0.972995
11319,0.982943
11320,0.880184
11321,0.937314
11322,0.969795
11323,0.975710
11324,0.979015
11325,0.982698
11326,0.902065
11327,0.988976
11328,0.993923
11329,0.985699
11330,0.989253
11331,0.995250
11332,0.996494
11333,0.944049
11334,0.949208
11335,0.952597
11336,0.981961
11337,0.987467
11338,0.997580
11339,0.992063
11340,0.995027
11341,0.885637
11342,0.987129
11343,0.965125
11344,0.999131
11345,0.995146
11346,0.967798
11347,0.991307
11348,0.999079
11349,0.965023
11350,0.990147
11351,0.979643
11352,0.977753
11353,0.800390
11354,0.891238
11355,0.996857
11356,0.981413
11357,0.974839
11358,0.969631
11359,0.988874
11360,0.987830
11361,0.891715
11362,0.978108
11363,0.994584
11364,0.989335
11365,0.992776
11366,0.998822
11367,0.997805
11368,0.998092
11369,0.994745
11370,0.986032
11371,0.979256
11372,0.969387
11373,0.997812
11374,0.992620
11375,0.992966
11376,0.903157
11377,0.981550
11378,0.963935
11379,0.994243
11380,0.985787
11381,0.986823
11382,0.980147
11383,0.996769
11384,0.433565
11385,0.979703
11386,0.730079
11387,0.751428
11388,0.874130
11389,0.968832
11390,0.988367
11391,0.978890
11392,0.860051
11393,0.977122
11394,0.988104
11395,0.989411
11396,0.953840
11397,0.996367
11398,0.969620
11399,0.995997
11400,0.970085
11401,0.982572
11402,0.978688
11403,0.947260
11404,0.989502
11405,0.994372
11406,0.996897
11407,0.917889
11408,0.975597
11409,0.631457
11410,0.987924
11411,0.950381
11412,0.979383
11413,0.987983
11414,0.921824
11415,0.988999
11416,0.955326
11417,0.975062
11418,0.969682
11419,0.934711
11420,0.951366
11421,0.971261
11422,0.997925
11423,0.961696
11424,0.993116
11425,0.991789
11426,0.978592
11427,0.894346
11428,0.981680
11429,0.937814
11430,0.996384
11431,0.876151
11432,0.967410
11433,0.982117
11434,0.838229
11435,0.998703
11436,0.917448
11437,0.988271
11438,0.985988
11439,0.984476
11440,0.991448
11441,0.986699
11442,0.998317
11443,0.998171
11444,0.988524
11445,0.990444
11446,0.877627
11447,0.993121
11448,0.994077
11449,0.993822
11450,0.976878
11451,0.998650
11452,0.980990
11453,0.940427
11454,0.985644
11455,0.981839
11456,0.515806
11457,0.996828
11458,0.985007
11459,0.984564
11460,0.993563
11461,0.980750
11462,0.950813
11463,0.928588
11464,0.994845
11465,0.991085
11466,0.954377
11467,0.860852
11468,0.998172
11469,0.986961
11470,0.984807
11471,0.982403
11472,0.838455
11473,0.967960
11474,0.985479
11475,0.986556
11476,0.980389
11477,0.931461
11478,0.994434
11479,0.872855
11480,0.999724
11481,0.973341
11482,0.983126
11483,0.982135
11484,0.943307
11485,0.734276
11486,0.944627
11487,0.982084
11488,0.975441
11489,0.992810
11490,0.893360
11491,0.910370
11492,0.984321
11493,0.977375
11494,0.982915
11495,0.923784
11496,0.973067
11497,0.978049
11498,0.991846
11499,0.972299
11500,0.986574
11501,0.662792
11502,0.734570
11503,0.930817
11504,0.995380
11505,0.945509
11506,0.978186
11507,0.810362
11508,0.921197
11509,0.998260
11510,0.915105
11511,0.986250
11512,0.996077
11513,0.962378
11514,0.996256
11515,0.943331
11516,0.996856
11517,0.884489
11518,0.449920
11519,0.987803
11520,0.989414
11521,0.986798
11522,0.997645
11523,0.990120
11524,0.986204
11525,0.960679
11526,0.951865
11527,0.975998
11528,0.999335
11529,0.993289
11530,0.859456
11531,0.994442
11532,0.995336
11533,0.971021
11534,0.972533
11535,0.978502
11536,0.998795
11537,0.978966
11538,0.965654
11539,0.998613
11540,0.980557
11541,0.994821
11542,0.977009
11543,0.910670
11544,0.998372
11545,0.884299
11546,0.983825
11547,0.968470
11548,0.943940
11549,0.988187
11550,0.919609
11551,0.962312
11552,0.996273
11553,0.998289
11554,0.989543
11555,0.997025
11556,0.984856
11557,0.990746
11558,0.844167
11559,0.977578
11560,0.997717
11561,0.876277
11562,0.970711
11563,0.987669
11564,0.996255
11565,0.966281
11566,0.947964
11567,0.997024
11568,0.996354
11569,0.987332
11570,0.997704
11571,0.993368
11572,0.978942
11573,0.977710
11574,0.997155
11575,0.943142
11576,0.987446
11577,0.995442
11578,0.996189
11579,0.957858
11580,0.970408
11581,0.971123
11582,0.989181
11583,0.978107
11584,0.747696
11585,0.998340
11586,0.951781
11587,0.840074
11588,0.917624
11589,0.985486
11590,0.935432
11591,0.979778
11592,0.998042
11593,0.998164
11594,0.961986
11595,0.983250
11596,0.977180
11597,0.991056
11598,0.877267
11599,0.889851
11600,0.989548
11601,0.863965
11602,0.994603
11603,0.982798
11604,0.989817
11605,0.996825
11606,0.989253
11607,0.995879
11608,0.998775
11609,0.994247
11610,0.959346
11611,0.961919
11612,0.976261
11613,0.995337
11614,0.989792
11615,0.979174
11616,0.992679
11617,0.841515
11618,0.968991
11619,0.981799
11620,0.988331
11621,0.965518
11622,0.981799
11623,0.980730
11624,0.997442
11625,0.949203
11626,0.995743
11627,0.954705
11628,0.972625
11629,0.991119
11630,0.988048
11631,0.969618
11632,0.992499
11633,0.961329
11634,0.990856
11635,0.985649
11636,0.754120
11637,0.997357
11638,0.968926
11639,0.951646
11640,0.517137
11641,0.988299
11642,0.996752
11643,0.990408
11644,0.980253
11645,0.998256
11646,0.981468
11647,0.989452
11648,0.983901
11649,0.980898
11650,0.979562
11651,0.940321
11652,0.984274
11653,0.995355
11654,0.962408
11655,0.978063
11656,0.996243
11657,0.968550
11658,0.996963
11659,0.999520
11660,0.996312
11661,0.962560
11662,0.968019
11663,0.999089
11664,0.991302
11665,0.980986
11666,0.830369
11667,0.982645
11668,0.875838
11669,0.811044
11670,0.993274
11671,0.994844
11672,0.992779
11673,0.999319
11674,0.940155
11675,0.979616
11676,0.986669
11677,0.972955
11678,0.985385
11679,0.883631
11680,0.615450
11681,0.990888
11682,0.984071
11683,0.949461
11684,0.979021
11685,0.660628
11686,0.980859
11687,0.666565
11688,0.982698
11689,0.927682
11690,0.798689
11691,0.975026
11692,0.997414
11693,0.985058
11694,0.992033
11695,0.992181
11696,0.996454
11697,0.799022
11698,0.987770
11699,0.993827
11700,0.966929
11701,0.996613
11702,0.995158
11703,0.991540
11704,0.973550
11705,0.987682
11706,0.793212
11707,0.988646
11708,0.993658
11709,0.933872
11710,0.991578
11711,0.975415
11712,0.972760
11713,0.922385
11714,0.966196
11715,0.993368
11716,0.958370
11717,0.951547
11718,0.977340
11719,0.954307
11720,0.979092
11721,0.976729
11722,0.948947
11723,0.966685
11724,0.988027
11725,0.878835
11726,0.978310
11727,0.968159
11728,0.993647
11729,0.985218
11730,0.683499
11731,0.997538
11732,0.981596
11733,0.986216
11734,0.978138
11735,0.823738
11736,0.646958
11737,0.972261
11738,0.951575
11739,0.993193
11740,0.975447
11741,0.954285
11742,0.965336
11743,0.883329
11744,0.836692
11745,0.987090
11746,0.988994
11747,0.967193
11748,0.893421
11749,0.991291
11750,0.630564
11751,0.834321
11752,0.945707
11753,0.948571
11754,0.951007
11755,0.974203
11756,0.912240
11757,0.960762
11758,0.958084
11759,0.996529
11760,0.988041
11761,0.921067
11762,0.986637
11763,0.995666
11764,0.749310
11765,0.981924
11766,0.991302
11767,0.910383
11768,0.964517
11769,0.913856
11770,0.990855
11771,0.993824
11772,0.545427
11773,0.943602
11774,0.997732
11775,0.953360
11776,0.935807
11777,0.974737
11778,0.995100
11779,0.980252
11780,0.648336
11781,0.994141
11782,0.982760
11783,0.964228
11784,0.179530
11785,0.971370
11786,0.997429
11787,0.914863
11788,0.969139
11789,0.954245
11790,0.985911
11791,0.723070
11792,0.935464
11793,0.973289
11794,0.992751
11795,0.994247
11796,0.992115
11797,0.998161
11798,0.896010
11799,0.968037
11800,0.753330
11801,0.984622
11802,0.987865
11803,0.999466
11804,0.993985
11805,0.959674
11806,0.961059
11807,0.972742
11808,0.991715
11809,0.996211
11810,0.990568
11811,0.998359
11812,0.618343
11813,0.974679
11814,0.778882
11815,0.889620
11816,0.996464
11817,0.997629
11818,0.975273
11819,0.970352
11820,0.981215
11821,0.989415
11822,0.996338
11823,0.971155
11824,0.994448
11825,0.990847
11826,0.979712
11827,0.987849
11828,0.996413
11829,0.987206
11830,0.983231
11831,0.997759
11832,0.988503
11833,0.964163
11834,0.973952
11835,0.984741
11836,0.963160
11837,0.968301
11838,0.943534
11839,0.978719
11840,0.994181
11841,0.946763
11842,0.740541
11843,0.925226
11844,0.970855
11845,0.980730
11846,0.994782
11847,0.897587
11848,0.980500
11849,0.989388
11850,0.838559
11851,0.971838
11852,0.995302
11853,0.995338
11854,0.957255
11855,0.999093
11856,0.981807
11857,0.937714
11858,0.986690
11859,0.919965
11860,0.752100
11861,0.977073
11862,0.969306
11863,0.973046
11864,0.994839
11865,0.991145
11866,0.995108
11867,0.978538
11868,0.976867
11869,0.966099
11870,0.979506
11871,0.880621
11872,0.980091
11873,0.915531
11874,0.914364
11875,0.985474
11876,0.995259
11877,0.993907
11878,0.998534
11879,0.982436
11880,0.976194
11881,0.984980
11882,0.987827
11883,0.987729
11884,0.990001
11885,0.993777
11886,0.920147
11887,0.985197
11888,0.994580
11889,0.992732
11890,0.854085
11891,0.941971
11892,0.988964
11893,0.975114
11894,0.974254
11895,0.959975
11896,0.980790
11897,0.995836
11898,0.997037
11899,0.992540
11900,0.991430
11901,0.979128
11902,0.978852
11903,0.858033
11904,0.980827
11905,0.991216
11906,0.982743
11907,0.997446
11908,0.993631
11909,0.979848
11910,0.980212
11911,0.948506
11912,0.991836
11913,0.970533
11914,0.998832
11915,0.924078
11916,0.984413
11917,0.942935
11918,0.999073
11919,0.969132
11920,0.993962
11921,0.895161
11922,0.664216
11923,0.987658
11924,0.983454
11925,0.913243
11926,0.974124
11927,0.979187
11928,0.998867
11929,0.972845
11930,0.799065
11931,0.754803
11932,0.995047
11933,0.528926
11934,0.995534
11935,0.997796
11936,0.878244
11937,0.998633
11938,0.965286
11939,0.994948
11940,0.993666
11941,0.989459
11942,0.996946
11943,0.968827
11944,0.931411
11945,0.953668
11946,0.930404
11947,0.975365
11948,0.981905
11949,0.993405
11950,0.988491
11951,0.849865
11952,0.983680
11953,0.952905
11954,0.994559
11955,0.987899
11956,0.976619
11957,0.940554
11958,0.962098
11959,0.966423
11960,0.989130
11961,0.988806
11962,0.991789
11963,0.984353
11964,0.557095
11965,0.937988
11966,0.629611
11967,0.986315
11968,0.904520
11969,0.998055
11970,0.999182
11971,0.989232
11972,0.964134
11973,0.950038
11974,0.959039
11975,0.972497
11976,0.993586
11977,0.994718
11978,0.994532
11979,0.997124
11980,0.994174
11981,0.982094
11982,0.987754
11983,0.906642
11984,0.983095
11985,0.975268
11986,0.969623
11987,0.997681
11988,0.866191
11989,0.997164
11990,0.951730
11991,0.989681
11992,0.987774
11993,0.228763
11994,0.985759
11995,0.654729
11996,0.949003
11997,0.922017
11998,0.939343
11999,0.999025
12000,0.804042
12001,0.997516
12002,0.988493
12003,0.913853
12004,0.991924
12005,0.982362
12006,0.987087
12007,0.966709
12008,0.991208
12009,0.999692
12010,0.993819
12011,0.994043
12012,0.993325
12013,0.991735
12014,0.730525
12015,0.994891
12016,0.995853
12017,0.983855
12018,0.993064
12019,0.988321
12020,0.950483
12021,0.992502
12022,0.942355
12023,0.681628
12024,0.988319
12025,0.968763
12026,0.981939
12027,0.992119
12028,0.996298
12029,0.988601
12030,0.997178
12031,0.992218
12032,0.989172
12033,0.981214
12034,0.993168
12035,0.682852
12036,0.933627
12037,0.979620
12038,0.959628
12039,0.988869
12040,0.982753
12041,0.960553
12042,0.914613
12043,0.988292
12044,0.985156
12045,0.973561
12046,0.994332
12047,0.859455
12048,0.995438
12049,0.986362
12050,0.998552
12051,0.960814
12052,0.990044
12053,0.997421
12054,0.983744
12055,0.991160
12056,0.993226
12057,0.981136
12058,0.947726
12059,0.973907
12060,0.988907
12061,0.997908
12062,0.980408
12063,0.996369
12064,0.993163
12065,0.979752
12066,0.949276
12067,0.964904
12068,0.994586
12069,0.965987
12070,0.983510
12071,0.964654
12072,0.979172
12073,0.999108
12074,0.827004
12075,0.525259
12076,0.997392
12077,0.982892
12078,0.966141
12079,0.940488
12080,0.834166
12081,0.993158
12082,0.989900
12083,0.951680
12084,0.433425
12085,0.991047
12086,0.977996
12087,0.993738
12088,0.707969
12089,0.839702
12090,0.955579
12091,0.986346
12092,0.983885
12093,0.989172
12094,0.667721
12095,0.985740
12096,0.944921
12097,0.922813
12098,0.996088
12099,0.997125
12100,0.861411
12101,0.930050
12102,0.981127
12103,0.988325
12104,0.970695
12105,0.962797
12106,0.941776
12107,0.883029
12108,0.979552
12109,0.986339
12110,0.938004
12111,0.989239
12112,0.960269
12113,0.987968
12114,0.987695
12115,0.958027
12116,0.996768
12117,0.998863
12118,0.984320
12119,0.769275
12120,0.996224
12121,0.789687
12122,0.930201
12123,0.976064
12124,0.451180
12125,0.993624
12126,0.308981
12127,0.778343
12128,0.962904
12129,0.991110
12130,0.996046
12131,0.997982
12132,0.997996
12133,0.977061
12134,0.962144
12135,0.987420
12136,0.964171
12137,0.996692
12138,0.905558
12139,0.959727
12140,0.994608
12141,0.928252
12142,0.994906
12143,0.998928
12144,0.963806
12145,0.918573
12146,0.982128
12147,0.979415
12148,0.850327
12149,0.995230
12150,0.988375
12151,0.989934
12152,0.865959
12153,0.978582
12154,0.974006
12155,0.990961
12156,0.994902
12157,0.989193
12158,0.957014
12159,0.964895
12160,0.996226
12161,0.986035
12162,0.995404
12163,0.848698
12164,0.985828
12165,0.981114
12166,0.992635
12167,0.979458
12168,0.986095
12169,0.981314
12170,0.767396
12171,0.960421
12172,0.996652
12173,0.995405
12174,0.995414
12175,0.930284
12176,0.993350
12177,0.982021
12178,0.937456
12179,0.979391
12180,0.993042
12181,0.966881
12182,0.990993
12183,0.966001
12184,0.952246
12185,0.944714
12186,0.987427
12187,0.995166
12188,0.521881
12189,0.992307
12190,0.999367
12191,0.963576
12192,0.997852
12193,0.956399
12194,0.919407
12195,0.941722
12196,0.866778
12197,0.992300
12198,0.988380
12199,0.998681
12200,0.962848
12201,0.946803
12202,0.996982
12203,0.985348
12204,0.739089
12205,0.980103
12206,0.804347
12207,0.983639
12208,0.989140
12209,0.995116
12210,0.955946
12211,0.978825
12212,0.994650
12213,0.989607
12214,0.995482
12215,0.986441
12216,0.958703
12217,0.993567
12218,0.986436
12219,0.985334
12220,0.998229
12221,0.955987
12222,0.931426
12223,0.992721
12224,0.992537
12225,0.980440
12226,0.767484
12227,0.997375
12228,0.984305
12229,0.473347
12230,0.940805
12231,0.986892
12232,0.995269
12233,0.475419
12234,0.990127
12235,0.991830
12236,0.995586
12237,0.828795
12238,0.995049
12239,0.810908
12240,0.970599
12241,0.992342
12242,0.893641
12243,0.966762
12244,0.997373
12245,0.945234
12246,0.991051
12247,0.994896
12248,0.948051
12249,0.965586
12250,0.861265
12251,0.978415
12252,0.879201
12253,0.987651
12254,0.993987
12255,0.967873
12256,0.992443
12257,0.982572
12258,0.878486
12259,0.972334
12260,0.946852
12261,0.927542
12262,0.906601
12263,0.730239
12264,0.977021
12265,0.990999
12266,0.753586
12267,0.996666
12268,0.904129
12269,0.977442
12270,0.987551
12271,0.986722
12272,0.990190
12273,0.958435
12274,0.929771
12275,0.968474
12276,0.971525
12277,0.935562
12278,0.968893
12279,0.983256
12280,0.974373
12281,0.989256
12282,0.994775
12283,0.996908
12284,0.975770
12285,0.905477
12286,0.999573
12287,0.982500
12288,0.993982
12289,0.987667
12290,0.983913
12291,0.977473
12292,0.987494
12293,0.991217
12294,0.973679
12295,0.472011
12296,0.962050
12297,0.955838
12298,0.993375
12299,0.938814
12300,0.980951
12301,0.957321
12302,0.980282
12303,0.986784
12304,0.928788
12305,0.969463
12306,0.993994
12307,0.989931
12308,0.980184
12309,0.993449
12310,0.942986
12311,0.993398
12312,0.894230
12313,0.992321
12314,0.773223
12315,0.908491
12316,0.992753
12317,0.968234
12318,0.992285
12319,0.713049
12320,0.986631
12321,0.995541
12322,0.971664
12323,0.935428
12324,0.999194
12325,0.985781
12326,0.842714
12327,0.840513
12328,0.966556
12329,0.997915
12330,0.997788
12331,0.944779
12332,0.985101
12333,0.956949
12334,0.841001
12335,0.975319
12336,0.903899
12337,0.988730
12338,0.979777
12339,0.973072
12340,0.984190
12341,0.917056
12342,0.995624
12343,0.832718
12344,0.986038
12345,0.988768
12346,0.955245
12347,0.993885
12348,0.997620
12349,0.978137
12350,0.990937
12351,0.992566
12352,0.978818
12353,0.967548
12354,0.999244
12355,0.995468
12356,0.943324
12357,0.966642
12358,0.795180
12359,0.846767
12360,0.992819
12361,0.975138
12362,0.992479
12363,0.990106
12364,0.994066
12365,0.988924
12366,0.981469
12367,0.704625
12368,0.905799
12369,0.993771
12370,0.989544
12371,0.978026
12372,0.997253
12373,0.995107
12374,0.747822
12375,0.994668
12376,0.983935
12377,0.986793
12378,0.985384
12379,0.998770
12380,0.995941
12381,0.996252
12382,0.994197
12383,0.970505
12384,0.994800
12385,0.963531
12386,0.974874
12387,0.992098
12388,0.993449
12389,0.994947
12390,0.994631
12391,0.985481
12392,0.996745
12393,0.983894
12394,0.872128
12395,0.785670
12396,0.997924
12397,0.969474
12398,0.925604
12399,0.990041
12400,0.979727
12401,0.955693
12402,0.975768
12403,0.973157
12404,0.975877
12405,0.984268
12406,0.973935
12407,0.988229
12408,0.625776
12409,0.997592
12410,0.907057
12411,0.986614
12412,0.961627
12413,0.987229
12414,0.967843
12415,0.975782
12416,0.807922
12417,0.982754
12418,0.996655
12419,0.923715
12420,0.575771
12421,0.788394
12422,0.989049
12423,0.972054
12424,0.980050
12425,0.838842
12426,0.796934
12427,0.991088
12428,0.947004
12429,0.984247
12430,0.851447
12431,0.936374
12432,0.995458
12433,0.993667
12434,0.939813
12435,0.701223
12436,0.259661
12437,0.989984
12438,0.982919
12439,0.994812
12440,0.866183
12441,0.996807
12442,0.991646
12443,0.988629
12444,0.741562
12445,0.994624
12446,0.994116
12447,0.919883
12448,0.980605
12449,0.940241
12450,0.856543
12451,0.930324
12452,0.991289
12453,0.989421
12454,0.979144
12455,0.996557
12456,0.970482
12457,0.989446
12458,0.991837
12459,0.987480
12460,0.983863
12461,0.928003
12462,0.993454
12463,0.948265
12464,0.992056
12465,0.997361
12466,0.930828
12467,0.975343
12468,0.993801
12469,0.981279
12470,0.976071
12471,0.866096
12472,0.969860
12473,0.995794
12474,0.993537
12475,0.968872
12476,0.978197
12477,0.932886
12478,0.989246
12479,0.983013
12480,0.628357
12481,0.995407
12482,0.985669
12483,0.946218
12484,0.994741
12485,0.849231
12486,0.921563
12487,0.988463
12488,0.992740
12489,0.993157
12490,0.904018
12491,0.985506
12492,0.858201
12493,0.993850
12494,0.990578
12495,0.998579
12496,0.982963
12497,0.967411
12498,0.997297
12499,0.944513
12500,0.993491
12501,0.979222
12502,0.969002
12503,0.997930
12504,0.973342
12505,0.974348
12506,0.793857
12507,0.934379
12508,0.953248
12509,0.939911
12510,0.970495
12511,0.972579
12512,0.774967
12513,0.987166
12514,0.947162
12515,0.987508
12516,0.997186
12517,0.992899
12518,0.989744
12519,0.965502
12520,0.981987
12521,0.991434
12522,0.975522
12523,0.993035
12524,0.948552
12525,0.995439
12526,0.976927
12527,0.977643
12528,0.967054
12529,0.991670
12530,0.990402
12531,0.947309
12532,0.994604
12533,0.984301
12534,0.989325
12535,0.990740
12536,0.797841
12537,0.943020
12538,0.992738
12539,0.989197
12540,0.871007
12541,0.992567
12542,0.998716
12543,0.996331
12544,0.985143
12545,0.991841
12546,0.945103
12547,0.960047
12548,0.952096
12549,0.900818
12550,0.993902
12551,0.996359
12552,0.997509
12553,0.973887
12554,0.990831
12555,0.988435
12556,0.991881
12557,0.998324
12558,0.997815
12559,0.971510
12560,0.980666
12561,0.994473
12562,0.995874
12563,0.999355
12564,0.989531
12565,0.993996
12566,0.851108
12567,0.964102
12568,0.994336
12569,0.999064
12570,0.982758
12571,0.951032
12572,0.995530
12573,0.958168
12574,0.992239
12575,0.992670
12576,0.875907
12577,0.805833
12578,0.992552
12579,0.980142
12580,0.986609
12581,0.998098
12582,0.996533
12583,0.969844
12584,0.997986
12585,0.995706
12586,0.990337
12587,0.979438
12588,0.990909
12589,0.828455
12590,0.999329
12591,0.981508
12592,0.990859
12593,0.967036
12594,0.971297
12595,0.989990
12596,0.733807
12597,0.988336
12598,0.989599
12599,0.857639
12600,0.983167
12601,0.995054
12602,0.871401
12603,0.967850
12604,0.911704
12605,0.956221
12606,0.970440
12607,0.782032
12608,0.809283
12609,0.944189
12610,0.976955
12611,0.953471
12612,0.994429
12613,0.980463
12614,0.984485
12615,0.974313
12616,0.988718
12617,0.987492
12618,0.985420
12619,0.977810
12620,0.938140
12621,0.976870
12622,0.977160
12623,0.981527
12624,0.998371
12625,0.998459
12626,0.978662
12627,0.991669
12628,0.993577
12629,0.891745
12630,0.919939
12631,0.984348
12632,0.967451
12633,0.987395
12634,0.946925
12635,0.973898
12636,0.718935
12637,0.871977
12638,0.983564
12639,0.957903
12640,0.979154
12641,0.995125
12642,0.968585
12643,0.955867
12644,0.997067
12645,0.997653
12646,0.958184
12647,0.912686
12648,0.992454
12649,0.995487
12650,0.993427
12651,0.976888
12652,0.340757
12653,0.991909
12654,0.988176
12655,0.995043
12656,0.998141
12657,0.981118
12658,0.995686
12659,0.994630
12660,0.988576
12661,0.860395
12662,0.903117
12663,0.985521
12664,0.970676
